1,classes that are public should depend on classes that reside in a package 'packageIdentifier',Constructor <otherpackage.WrongDependency.<init>()> calls constructor <java.lang.Object.<init>()> in (WrongDependency.java:3),)> calls constructor <java.lang.Object.<init>()> in (WrongDependency.java,MEDIUM
2,classes that are public should depend on classes that reside in a package 'packageIdentifier',Method <otherpackage.WrongDependency.badRun()> gets field <java.lang.System.out> in (WrongDependency.java:5),)> gets field <java.lang.System.out> in (WrongDependency.java,MEDIUM
3,classes that are public should depend on classes that reside in a package 'packageIdentifier',Method <otherpackage.WrongDependency.badRun()> calls method <java.io.PrintStream.println(java.lang.String)> in (WrongDependency.java:5),)> calls method <java.io.PrintStream.println(java.lang.String)> in (WrongDependency.java,MEDIUM
4,classes that are public should depend on classes that reside in a package 'packageIdentifier',Class <otherpackage.WrongDependency> extends class <java.lang.Object> in (WrongDependency.java:0),WrongDependency.java,MEDIUM
5,classes that are public should depend on classes that reside in a package 'packageIdentifier',Method <packageIdentifier.InvalidClass.doSomething()> calls method <otherpackage.WrongDependency.badRun()> in (InvalidClass.java:10),)> calls method <otherpackage.WrongDependency.badRun()> in (InvalidClass.java,MEDIUM
6,classes that are public should depend on classes that reside in a package 'packageIdentifier',Constructor <packageIdentifier.InvalidClass.<init>()> calls constructor <java.lang.Object.<init>()> in (InvalidClass.java:6),)> calls constructor <java.lang.Object.<init>()> in (InvalidClass.java,MEDIUM
7,classes that are public should depend on classes that reside in a package 'packageIdentifier',Class <packageIdentifier.InvalidClass> extends class <java.lang.Object> in (InvalidClass.java:0),InvalidClass.java,MEDIUM
8,classes that are public should depend on classes that reside in a package 'packageIdentifier',Field <packageIdentifier.InvalidClass.dependency> has type <otherpackage.WrongDependency> in (InvalidClass.java:0),InvalidClass.java,MEDIUM
9,classes that are public should depend on classes that reside in a package 'packageIdentifier',Method <packageIdentifier.MyDependency.run()> calls method <java.io.PrintStream.println(java.lang.String)> in (MyDependency.java:5),)> calls method <java.io.PrintStream.println(java.lang.String)> in (MyDependency.java,MEDIUM
10,classes that are public should depend on classes that reside in a package 'packageIdentifier',Method <packageIdentifier.MyDependency.run()> gets field <java.lang.System.out> in (MyDependency.java:5),)> gets field <java.lang.System.out> in (MyDependency.java,MEDIUM
11,classes that are public should depend on classes that reside in a package 'packageIdentifier',Constructor <packageIdentifier.MyDependency.<init>()> calls constructor <java.lang.Object.<init>()> in (MyDependency.java:3),)> calls constructor <java.lang.Object.<init>()> in (MyDependency.java,MEDIUM
12,classes that are public should depend on classes that reside in a package 'packageIdentifier',Class <packageIdentifier.MyDependency> extends class <java.lang.Object> in (MyDependency.java:0),MyDependency.java,MEDIUM
