1,no classes that are public should depend on classes that reside in a package '..loader..',"Class <org.exolab.castor.jdo.engine.JDOMappingLoader> extends class <org.exolab.castor.mapping.loader.AbstractMappingLoader>",JDOMappingLoader.java,MEDIUM
2,no classes that are public should depend on classes that reside in a package '..loader..',"Class <org.exolab.castor.mapping.ExtendedFieldHandler> extends class <org.exolab.castor.mapping.loader.FieldHandlerFriend>",ExtendedFieldHandler.java,MEDIUM
3,no classes that are public should depend on classes that reside in a package '..loader..',"Class <org.exolab.castor.mapping.loader.AbstractMappingLoader> extends class <org.exolab.castor.mapping.loader.AbstractMappingLoader2>",AbstractMappingLoader.java,MEDIUM
4,no classes that are public should depend on classes that reside in a package '..loader..',"Class <org.exolab.castor.xml.XMLMappingLoader> extends class <org.exolab.castor.mapping.loader.AbstractMappingLoader>",XMLMappingLoader.java,MEDIUM
5,no classes that are public should depend on classes that reside in a package '..loader..',"Class <org.exolab.castor.xml.util.XMLFieldDescriptorImpl> extends class <org.exolab.castor.mapping.loader.FieldDescriptorImpl>",XMLFieldDescriptorImpl.java,MEDIUM
6,no classes that are public should depend on classes that reside in a package '..loader..',"Constructor <org.exolab.castor.jdo.engine.JDOMappingLoader.<init>(java.lang.ClassLoader)> calls constructor <org.exolab.castor.mapping.loader.AbstractMappingLoader.<init>(java.lang.ClassLoader)>",JDOMappingLoader.java,MEDIUM
7,no classes that are public should depend on classes that reside in a package '..loader..',"Constructor <org.exolab.castor.jdo.engine.SQLEngine.<init>(org.exolab.castor.mapping.ClassDescriptor, org.exolab.castor.persist.spi.PersistenceFactory)> calls method <org.exolab.castor.mapping.loader.ClassDescriptorImpl.getIdentities()>",SQLEngine.java,MEDIUM
8,no classes that are public should depend on classes that reside in a package '..loader..',"Constructor <org.exolab.castor.jdo.engine.SQLEngine.<init>(org.exolab.castor.mapping.ClassDescriptor, org.exolab.castor.persist.spi.PersistenceFactory)> calls method <org.exolab.castor.mapping.loader.ClassDescriptorImpl.getIdentities()>",SQLEngine.java,MEDIUM
9,no classes that are public should depend on classes that reside in a package '..loader..',"Constructor <org.exolab.castor.jdo.engine.SQLEngine.<init>(org.exolab.castor.mapping.ClassDescriptor, org.exolab.castor.persist.spi.PersistenceFactory)> calls method <org.exolab.castor.mapping.loader.FieldHandlerImpl.getConvertFrom()>",SQLEngine.java,MEDIUM
10,no classes that are public should depend on classes that reside in a package '..loader..',"Constructor <org.exolab.castor.jdo.engine.SQLEngine.<init>(org.exolab.castor.mapping.ClassDescriptor, org.exolab.castor.persist.spi.PersistenceFactory)> calls method <org.exolab.castor.mapping.loader.FieldHandlerImpl.getConvertTo()>",SQLEngine.java,MEDIUM
11,no classes that are public should depend on classes that reside in a package '..loader..',"Constructor <org.exolab.castor.jdo.engine.SQLFieldInfo.<init>(org.exolab.castor.mapping.ClassDescriptor, org.exolab.castor.mapping.FieldDescriptor, java.lang.String, boolean)> calls method <org.exolab.castor.mapping.loader.ClassDescriptorImpl.getIdentities()>",SQLFieldInfo.java,MEDIUM
12,no classes that are public should depend on classes that reside in a package '..loader..',"Constructor <org.exolab.castor.jdo.engine.SQLFieldInfo.<init>(org.exolab.castor.mapping.ClassDescriptor, org.exolab.castor.mapping.FieldDescriptor, java.lang.String, boolean)> calls method <org.exolab.castor.mapping.loader.ClassDescriptorImpl.getIdentities()>",SQLFieldInfo.java,MEDIUM
13,no classes that are public should depend on classes that reside in a package '..loader..',"Constructor <org.exolab.castor.jdo.engine.SQLFieldInfo.<init>(org.exolab.castor.mapping.ClassDescriptor, org.exolab.castor.mapping.FieldDescriptor, java.lang.String, boolean)> calls method <org.exolab.castor.mapping.loader.FieldHandlerImpl.getConvertFrom()>",SQLFieldInfo.java,MEDIUM
14,no classes that are public should depend on classes that reside in a package '..loader..',"Constructor <org.exolab.castor.jdo.engine.SQLFieldInfo.<init>(org.exolab.castor.mapping.ClassDescriptor, org.exolab.castor.mapping.FieldDescriptor, java.lang.String, boolean)> calls method <org.exolab.castor.mapping.loader.FieldHandlerImpl.getConvertFrom()>",SQLFieldInfo.java,MEDIUM
15,no classes that are public should depend on classes that reside in a package '..loader..',"Constructor <org.exolab.castor.jdo.engine.SQLFieldInfo.<init>(org.exolab.castor.mapping.ClassDescriptor, org.exolab.castor.mapping.FieldDescriptor, java.lang.String, boolean)> calls method <org.exolab.castor.mapping.loader.FieldHandlerImpl.getConvertTo()>",SQLFieldInfo.java,MEDIUM
