1,classes that have name matching '.*Dao.*' should depend on classes that reside in a package '..dao..',"Class <com.tngtech.archunit.example.layers.persistence.first.InWrongPackageDao> extends class <java.lang.Object>",InWrongPackageDao.java,MEDIUM
2,classes that have name matching '.*Dao.*' should depend on classes that reside in a package '..dao..',"Constructor <com.tngtech.archunit.example.layers.persistence.first.InWrongPackageDao.<init>()> calls constructor <java.lang.Object.<init>()>",InWrongPackageDao.java,MEDIUM
3,classes that have name matching '.*Dao.*' should depend on classes that reside in a package '..dao..',"Constructor <com.tngtech.archunit.example.layers.service.ServiceViolatingDaoRules$MyEntityManager.<init>()> calls constructor <java.lang.Object.<init>()>",ServiceViolatingDaoRules.java,MEDIUM
4,classes that have name matching '.*Dao.*' should depend on classes that reside in a package '..dao..',"Class <com.tngtech.archunit.example.layers.service.ServiceViolatingDaoRules$MyEntityManager> extends class <javax.persistence.EntityManager>",ServiceViolatingDaoRules.java,MEDIUM
5,classes that have name matching '.*Dao.*' should depend on classes that reside in a package '..dao..',"Class <com.tngtech.archunit.example.layers.service.ServiceViolatingDaoRules$MyEntityManager> extends class <java.lang.Object>",ServiceViolatingDaoRules.java,MEDIUM
6,classes that have name matching '.*Dao.*' should depend on classes that reside in a package '..dao..',"Method <com.tngtech.archunit.example.layers.persistence.layerviolation.DaoCallingService.violateLayerRulesTrickily()> calls method <com.tngtech.archunit.example.layers.SomeMediator.violateLayerRulesIndirectly()>",DaoCallingService.java,MEDIUM
7,classes that have name matching '.*Dao.*' should depend on classes that reside in a package '..dao..',"Field <com.tngtech.archunit.example.layers.persistence.layerviolation.DaoCallingService.service> has type <com.tngtech.archunit.example.layers.service.ServiceViolatingLayerRules>",DaoCallingService.java,MEDIUM
8,classes that have name matching '.*Dao.*' should depend on classes that reside in a package '..dao..',"Field <com.tngtech.archunit.example.layers.persistence.layerviolation.DaoCallingService.violateLayerRulesTrickily> has type <java.lang.String>",DaoCallingService.java,MEDIUM
9,classes that have name matching '.*Dao.*' should depend on classes that reside in a package '..dao..',"Constructor <com.tngtech.archunit.example.layers.persistence.layerviolation.DaoCallingService.<init>()> calls constructor <java.lang.Object.<init>()>",DaoCallingService.java,MEDIUM
10,classes that have name matching '.*Dao.*' should depend on classes that reside in a package '..dao..',"Class <com.tngtech.archunit.example.layers.persistence.layerviolation.DaoCallingService> implements interface <com.tngtech.archunit.example.layers.service.ServiceInterface>",DaoCallingService.java,MEDIUM
11,classes that have name matching '.*Dao.*' should depend on classes that reside in a package '..dao..',"Field <com.tngtech.archunit.example.layers.persistence.layerviolation.DaoCallingService.violateLayerRules> has type <java.lang.String>",DaoCallingService.java,MEDIUM
12,classes that have name matching '.*Dao.*' should depend on classes that reside in a package '..dao..',"Method <com.tngtech.archunit.example.layers.persistence.layerviolation.DaoCallingService.violateLayerRules()> calls method <com.tngtech.archunit.example.layers.service.ServiceViolatingLayerRules.doSomething()>",DaoCallingService.java,MEDIUM
13,classes that have name matching '.*Dao.*' should depend on classes that reside in a package '..dao..',"Method <com.tngtech.archunit.example.layers.persistence.layerviolation.DaoCallingService.violateLayerRulesTrickily()> calls constructor <com.tngtech.archunit.example.layers.SomeMediator.<init>(com.tngtech.archunit.example.layers.service.ServiceViolatingLayerRules)>",DaoCallingService.java,MEDIUM
14,classes that have name matching '.*Dao.*' should depend on classes that reside in a package '..dao..',"Class <com.tngtech.archunit.example.layers.persistence.layerviolation.DaoCallingService> extends class <java.lang.Object>",DaoCallingService.java,MEDIUM
15,classes that have name matching '.*Dao.*' should depend on classes that reside in a package '..dao..',"Static Initializer <com.tngtech.archunit.exampletest.junit5.DaoRulesTest.<clinit>()> references class object <javax.persistence.Entity>",DaoRulesTest.java,MEDIUM
16,classes that have name matching '.*Dao.*' should depend on classes that reside in a package '..dao..',"Static Initializer <com.tngtech.archunit.exampletest.junit5.DaoRulesTest.<clinit>()> calls method <com.tngtech.archunit.lang.syntax.elements.ClassesThat.areAssignableTo(java.lang.Class)>",DaoRulesTest.java,MEDIUM
17,classes that have name matching '.*Dao.*' should depend on classes that reside in a package '..dao..',"Static Initializer <com.tngtech.archunit.exampletest.junit5.DaoRulesTest.<clinit>()> calls method <com.tngtech.archunit.lang.syntax.elements.MethodsThat.areDeclaredInClassesThat()>",DaoRulesTest.java,MEDIUM
18,classes that have name matching '.*Dao.*' should depend on classes that reside in a package '..dao..',"Class <com.tngtech.archunit.exampletest.junit5.DaoRulesTest> extends class <java.lang.Object>",DaoRulesTest.java,MEDIUM
19,classes that have name matching '.*Dao.*' should depend on classes that reside in a package '..dao..',"Static Initializer <com.tngtech.archunit.exampletest.junit5.DaoRulesTest.<clinit>()> calls method <com.tngtech.archunit.lang.syntax.elements.GivenMethodsConjunction.should()>",DaoRulesTest.java,MEDIUM
20,classes that have name matching '.*Dao.*' should depend on classes that reside in a package '..dao..',"Static Initializer <com.tngtech.archunit.exampletest.junit5.DaoRulesTest.<clinit>()> calls method <java.lang.Class.getSimpleName()>",DaoRulesTest.java,MEDIUM
21,classes that have name matching '.*Dao.*' should depend on classes that reside in a package '..dao..',"Static Initializer <com.tngtech.archunit.exampletest.junit5.DaoRulesTest.<clinit>()> calls method <com.tngtech.archunit.lang.syntax.elements.ClassesThat.areAnnotatedWith(java.lang.Class)>",DaoRulesTest.java,MEDIUM
22,classes that have name matching '.*Dao.*' should depend on classes that reside in a package '..dao..',"Static Initializer <com.tngtech.archunit.exampletest.junit5.DaoRulesTest.<clinit>()> calls method <com.tngtech.archunit.lang.syntax.ArchRuleDefinition.classes()>",DaoRulesTest.java,MEDIUM
23,classes that have name matching '.*Dao.*' should depend on classes that reside in a package '..dao..',"Static Initializer <com.tngtech.archunit.exampletest.junit5.DaoRulesTest.<clinit>()> calls method <com.tngtech.archunit.lang.syntax.elements.ClassesThat.haveNameMatching(java.lang.String)>",DaoRulesTest.java,MEDIUM
24,classes that have name matching '.*Dao.*' should depend on classes that reside in a package '..dao..',"Static Initializer <com.tngtech.archunit.exampletest.junit5.DaoRulesTest.<clinit>()> calls method <com.tngtech.archunit.lang.syntax.elements.GivenClassesConjunction.should()>",DaoRulesTest.java,MEDIUM
25,classes that have name matching '.*Dao.*' should depend on classes that reside in a package '..dao..',"Static Initializer <com.tngtech.archunit.exampletest.junit5.DaoRulesTest.<clinit>()> calls method <com.tngtech.archunit.lang.syntax.ArchRuleDefinition.noClasses()>",DaoRulesTest.java,MEDIUM
26,classes that have name matching '.*Dao.*' should depend on classes that reside in a package '..dao..',"Static Initializer <com.tngtech.archunit.exampletest.junit5.DaoRulesTest.<clinit>()> calls method <com.tngtech.archunit.lang.syntax.elements.GivenClasses.that()>",DaoRulesTest.java,MEDIUM
27,classes that have name matching '.*Dao.*' should depend on classes that reside in a package '..dao..',"Static Initializer <com.tngtech.archunit.exampletest.junit5.DaoRulesTest.<clinit>()> calls method <com.tngtech.archunit.lang.syntax.ArchRuleDefinition.noMethods()>",DaoRulesTest.java,MEDIUM
28,classes that have name matching '.*Dao.*' should depend on classes that reside in a package '..dao..',"Static Initializer <com.tngtech.archunit.exampletest.junit5.DaoRulesTest.<clinit>()> calls method <com.tngtech.archunit.lang.syntax.elements.GivenMethods.that()>",DaoRulesTest.java,MEDIUM
29,classes that have name matching '.*Dao.*' should depend on classes that reside in a package '..dao..',"Static Initializer <com.tngtech.archunit.exampletest.junit5.DaoRulesTest.<clinit>()> calls method <com.tngtech.archunit.lang.syntax.elements.ClassesShouldConjunction.as(java.lang.String)>",DaoRulesTest.java,MEDIUM
