1,no classes that are public should depend on classes that are private,"Constructor <org.apache.tools.ant.IntrospectionHelper$Creator.<init>(org.apache.tools.ant.Project, java.lang.Object, org.apache.tools.ant.IntrospectionHelper$NestedCreator)> has parameter of type <org.apache.tools.ant.IntrospectionHelper$NestedCreator>",IntrospectionHelper.java,MEDIUM
2,no classes that are public should depend on classes that are private,"Constructor <org.apache.tools.ant.IntrospectionHelper$Creator.<init>(org.apache.tools.ant.Project, java.lang.Object, org.apache.tools.ant.IntrospectionHelper$NestedCreator, org.apache.tools.ant.IntrospectionHelper$1)> has parameter of type <org.apache.tools.ant.IntrospectionHelper$NestedCreator>",IntrospectionHelper.java,MEDIUM
3,no classes that are public should depend on classes that are private,"Constructor <org.apache.tools.ant.IntrospectionHelper.<init>(java.lang.Class)> calls constructor <org.apache.tools.ant.IntrospectionHelper$AddNestedCreator.<init>(java.lang.reflect.Method, java.lang.reflect.Constructor, int)>",IntrospectionHelper.java,MEDIUM
4,no classes that are public should depend on classes that are private,"Constructor <org.apache.tools.ant.IntrospectionHelper.<init>(java.lang.Class)> calls constructor <org.apache.tools.ant.IntrospectionHelper$AddNestedCreator.<init>(java.lang.reflect.Method, java.lang.reflect.Constructor, int)>",IntrospectionHelper.java,MEDIUM
5,no classes that are public should depend on classes that are private,"Constructor <org.apache.tools.ant.IntrospectionHelper.<init>(java.lang.Class)> calls constructor <org.apache.tools.ant.IntrospectionHelper$CreateNestedCreator.<init>(java.lang.reflect.Method)>",IntrospectionHelper.java,MEDIUM
6,no classes that are public should depend on classes that are private,"Constructor <org.apache.tools.ant.IntrospectionHelper.<init>(java.lang.Class)> gets field <org.apache.tools.ant.IntrospectionHelper$AttributeSetter.type>",IntrospectionHelper.java,MEDIUM
7,no classes that are public should depend on classes that are private,"Constructor <org.apache.tools.ant.IntrospectionHelper.<init>(java.lang.Class)> gets field <org.apache.tools.ant.IntrospectionHelper$AttributeSetter.type>",IntrospectionHelper.java,MEDIUM
8,no classes that are public should depend on classes that are private,"Constructor <org.apache.tools.ant.Project.<init>()> calls constructor <org.apache.tools.ant.Project$AntRefTable.<init>()>",Project.java,MEDIUM
9,no classes that are public should depend on classes that are private,"Constructor <org.apache.tools.ant.taskdefs.AntStructure.<init>()> calls constructor <org.apache.tools.ant.taskdefs.AntStructure$DTDPrinter.<init>(org.apache.tools.ant.taskdefs.AntStructure$1)>",AntStructure.java,MEDIUM
10,no classes that are public should depend on classes that are private,"Constructor <org.apache.tools.ant.taskdefs.VerifyJar.<init>()> calls constructor <org.apache.tools.ant.taskdefs.VerifyJar$BufferingOutputFilter.<init>(org.apache.tools.ant.taskdefs.VerifyJar$1)>",VerifyJar.java,MEDIUM
