1,no classes that are public should depend on classes that are private,"Constructor <org.exolab.castor.gui.QueryAnalyser.<init>(java.lang.String, java.lang.String)> calls constructor <org.exolab.castor.gui.QueryAnalyser$MainFrame.<init>(org.exolab.castor.gui.QueryAnalyser, java.lang.String, java.lang.String)>",QueryAnalyser.java,MEDIUM
2,no classes that are public should depend on classes that are private,"Constructor <org.exolab.castor.gui.QueryAnalyser.<init>(java.lang.String, java.lang.String)> calls method <org.exolab.castor.gui.QueryAnalyser$MainFrame.getSize()>",QueryAnalyser.java,MEDIUM
3,no classes that are public should depend on classes that are private,"Constructor <org.exolab.castor.gui.QueryAnalyser.<init>(java.lang.String, java.lang.String)> calls method <org.exolab.castor.gui.QueryAnalyser$MainFrame.pack()>",QueryAnalyser.java,MEDIUM
4,no classes that are public should depend on classes that are private,"Constructor <org.exolab.castor.gui.QueryAnalyser.<init>(java.lang.String, java.lang.String)> calls method <org.exolab.castor.gui.QueryAnalyser$MainFrame.setLocation(int, int)>",QueryAnalyser.java,MEDIUM
5,no classes that are public should depend on classes that are private,"Constructor <org.exolab.castor.gui.QueryAnalyser.<init>(java.lang.String, java.lang.String)> calls method <org.exolab.castor.gui.QueryAnalyser$MainFrame.setVisible(boolean)>",QueryAnalyser.java,MEDIUM
6,no classes that are public should depend on classes that are private,"Constructor <org.exolab.castor.gui.QueryAnalyser.<init>(java.lang.String, java.lang.String)> calls method <org.exolab.castor.gui.QueryAnalyser$MainFrame.validate()>",QueryAnalyser.java,MEDIUM
7,no classes that are public should depend on classes that are private,"Constructor <org.exolab.castor.persist.FieldMolder.<init>(org.exolab.castor.persist.DatingService, org.exolab.castor.persist.ClassMolder, org.exolab.castor.mapping.xml.FieldMapping)> calls constructor <org.exolab.castor.persist.FieldMolder$ReflectService.<init>(org.exolab.castor.persist.FieldMolder)>",FieldMolder.java,MEDIUM
8,no classes that are public should depend on classes that are private,"Constructor <org.exolab.castor.persist.FieldMolder.<init>(org.exolab.castor.persist.DatingService, org.exolab.castor.persist.ClassMolder, org.exolab.castor.mapping.xml.FieldMapping)> gets field <org.exolab.castor.persist.FieldMolder$ReflectService._addMethod>",FieldMolder.java,MEDIUM
9,no classes that are public should depend on classes that are private,"Constructor <org.exolab.castor.persist.FieldMolder.<init>(org.exolab.castor.persist.DatingService, org.exolab.castor.persist.ClassMolder, org.exolab.castor.mapping.xml.FieldMapping)> gets field <org.exolab.castor.persist.FieldMolder$ReflectService._addMethod>",FieldMolder.java,MEDIUM
10,no classes that are public should depend on classes that are private,"Constructor <org.exolab.castor.persist.FieldMolder.<init>(org.exolab.castor.persist.DatingService, org.exolab.castor.persist.ClassMolder, org.exolab.castor.mapping.xml.FieldMapping)> gets field <org.exolab.castor.persist.FieldMolder$ReflectService._addMethod>",FieldMolder.java,MEDIUM
11,no classes that are public should depend on classes that are private,"Constructor <org.exolab.castor.persist.FieldMolder.<init>(org.exolab.castor.persist.DatingService, org.exolab.castor.persist.ClassMolder, org.exolab.castor.mapping.xml.FieldMapping)> gets field <org.exolab.castor.persist.FieldMolder$ReflectService._addMethod>",FieldMolder.java,MEDIUM
12,no classes that are public should depend on classes that are private,"Constructor <org.exolab.castor.persist.FieldMolder.<init>(org.exolab.castor.persist.DatingService, org.exolab.castor.persist.ClassMolder, org.exolab.castor.mapping.xml.FieldMapping)> gets field <org.exolab.castor.persist.FieldMolder$ReflectService._addMethod>",FieldMolder.java,MEDIUM
13,no classes that are public should depend on classes that are private,"Constructor <org.exolab.castor.persist.FieldMolder.<init>(org.exolab.castor.persist.DatingService, org.exolab.castor.persist.ClassMolder, org.exolab.castor.mapping.xml.FieldMapping)> gets field <org.exolab.castor.persist.FieldMolder$ReflectService._fClass>",FieldMolder.java,MEDIUM
14,no classes that are public should depend on classes that are private,"Constructor <org.exolab.castor.persist.FieldMolder.<init>(org.exolab.castor.persist.DatingService, org.exolab.castor.persist.ClassMolder, org.exolab.castor.mapping.xml.FieldMapping)> gets field <org.exolab.castor.persist.FieldMolder$ReflectService._fClass>",FieldMolder.java,MEDIUM
15,no classes that are public should depend on classes that are private,"Constructor <org.exolab.castor.persist.FieldMolder.<init>(org.exolab.castor.persist.DatingService, org.exolab.castor.persist.ClassMolder, org.exolab.castor.mapping.xml.FieldMapping)> gets field <org.exolab.castor.persist.FieldMolder$ReflectService._fClass>",FieldMolder.java,MEDIUM
16,no classes that are public should depend on classes that are private,"Constructor <org.exolab.castor.persist.FieldMolder.<init>(org.exolab.castor.persist.DatingService, org.exolab.castor.persist.ClassMolder, org.exolab.castor.mapping.xml.FieldMapping)> gets field <org.exolab.castor.persist.FieldMolder$ReflectService._fClass>",FieldMolder.java,MEDIUM
